 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
4,463721.00491498853,52.0,2,-1475495.6026618183,49,48,49,0.20599999999831198,18680.733700137585,-6.772285897168151E-6,9.033424E-13,0.0,480.9696660004556,0.5032501295208931,-25.700964517891407,LOS,
8,463721.00491498853,50.0,2,-1468798.5483263358,38,37,38,0.23400000000037835,18027.076689727604,1.716549619733396E-5,4.8124811E-12,0.0,173.36628274992108,0.4685681313276291,453.61123317852616,NLOS,
9,463721.00491498853,16.0,2,-1497996.383981254,30,29,30,0.05400000000008731,17674.008126895875,-7.789776933936098E-5,-1.0838515E-11,0.0,533.5972433127463,-3.651355903595686,1152.19684734568,NLOS,
74,463721.00491498853,40.0,0,-1462500.2156582437,41,40,41,0.24799999999959255,18654.007105141878,3.67196280421921E-5,1.8189894E-12,0.0,454.2071102000773,-0.1561901643872261,17.45981491357088,NLOS,
11,463721.00491498853,50.0,2,-1640152.2367792837,50,49,50,0.20700000000215368,18674.843155246228,-5.560108722372154E-4,-2.0504891E-12,0.0,475.0996051095426,0.5017731375992298,-26.65267438068986,NLOS,
17,463721.00491498853,14.0,2,-1519807.7874552421,40,39,41,0.227999999999156,18116.04977928847,-1.542935464732385E-4,-9.6115108E-13,0.0,83.7477043159306,0.516214407980442,60.72251354530454,NLOS,
23,463721.00491498853,47.0,2,-1499638.7782929763,31,30,30,0.1929999999993015,17880.86408285424,-8.684567088944576E-5,6.3715938E-13,0.0,318.0062243267894,0.4550466425716877,112.07775942608714,NLOS,
31,463721.00491498853,37.0,2,-1376335.9388278574,37,37,38,0.25,18494.82497934997,3.239147405084989E-4,-1.0063565E-12,0.0,294.7909305393696,0.4605128839612007,-47.88832361251116,NLOS,
32,463722.00497571676,54.0,2,-1560724.9063091613,47,46,47,0.027999999998428393,18392.16221760586,-2.3029547044320538E-4,1.083511E-11,0.0,192.14893900975585,-0.2681493051350117,-7.062564942985773,NLOS,
3,463722.00497571676,54.0,2,-1433667.5405109003,38,37,38,0.01900000000023283,17944.822020336986,1.936298729031311E-4,2.1891655E-11,0.0,255.32303646206856,-0.2603711970150471,25.192327089607716,LOS,
4,463722.00497571676,52.0,2,-1493695.5494110808,49,48,49,0.07600000000093132,18680.808991655707,-6.772284993825737E-6,9.033424E-13,0.0,480.73903292417526,-0.23063307628035545,-25.854277163743973,LOS,
8,463722.00497571676,50.0,2,-1486997.7105291635,37,37,38,0.09799999999813735,18027.174622189254,1.7165501009815197E-5,4.8124811E-12,0.0,173.56832853332162,-0.20204578340053558,452.6745460294187,NLOS,
9,463722.00497571676,16.0,2,-1516199.6042446867,29,28,30,0.0470000000022992,17674.054148655385,-7.789778017787581E-5,-1.0838515E-11,0.0,522.8146316371858,10.782611675560474,1155.3135287500918,NLOS,
74,463722.00497571676,40.0,0,-1480702.0948474146,41,40,41,0.04099999999743886,18655.978642456234,3.6719629861181534E-5,1.8189894E-12,0.0,455.8788550533354,1.671744853258133,19.239216681569815,NLOS,
11,463722.00497571676,50.0,2,-1658352.2189857922,50,49,50,0.07200000000011642,18674.91544366628,-5.560108742877045E-4,-2.0504891E-12,0.0,474.8771182708442,-0.22248683869838715,-26.771415315568447,NLOS,
17,463722.00497571676,14.0,2,-1538007.7104886882,40,39,40,0.10200000000259024,18116.151554591954,-1.542935474343896E-4,-9.6115108E-13,0.0,83.94497817754745,-0.1972738616168499,60.54492612555623,NLOS,
23,463722.00497571676,47.0,2,-1517839.5959415957,31,30,31,0.05500000000029104,17880.918819352984,-8.684567025228637E-5,6.3715938E-13,0.0,318.31873394548893,-0.31250961869955063,112.79526633769274,NLOS,
31,463722.00497571676,37.0,2,-1394535.605450876,37,36,38,0.10200000000259024,18494.92660797015,3.2391473950214237E-4,-1.0063565E-12,0.0,294.57511357963085,-0.21581695973873138,-48.32233501598239,NLOS,
32,463723.0050363839,54.0,2,-1578924.9684469067,47,46,47,0.07600000000093132,18392.24880619347,-2.3029545960809634E-4,1.083511E-11,0.0,192.83139606565237,0.6824570558965206,-6.497926719486713,NLOS,
3,463723.0050363839,54.0,2,-1451867.4967637956,38,37,38,0.09000000000014552,17944.91962480545,1.9362989479478597E-4,2.1891655E-11,0.0,254.6278911009431,0.6951453611254692,25.654395133256912,LOS,
4,463723.0050363839,52.0,2,-1511895.5540978238,49,48,49,0.13299999999799184,18680.950957346708,-6.772284090483378E-6,9.033424E-13,0.0,481.4802118949592,0.7411789707839489,-25.350067410618067,LOS,
8,463723.0050363839,50.0,2,-1505196.8863187805,37,36,38,0.14800000000104774,18027.33166107163,1.716550582229614E-5,4.8124811E-12,0.0,172.84756851568818,0.7207600176334381,452.35103058442473,NLOS,
9,463723.0050363839,16.0,2,-1534404.9558332972,29,28,30,2.5429999999978463,17676.60781892389,-7.789779101638999E-5,-1.0838515E-11,0.0,520.0419413596392,2.772690277546644,1161.161120250821,NLOS,
74,463723.0050363839,40.0,0,-1498901.9673619717,41,40,41,0.21900000000096043,18654.095221299678,3.671963168017086E-5,1.8189894E-12,0.0,454.5950188115239,-1.283836241811514,19.611528750509024,NLOS,
11,463723.0050363839,50.0,2,-1676552.247969564,50,49,50,0.125,18675.051112905145,-5.560108763381936E-4,-2.0504891E-12,0.0,475.60438207536936,0.727263804525137,-26.243794072419405,NLOS,
17,463723.0050363839,14.0,2,-1556207.6791536137,40,39,40,0.15399999999863212,18116.315244663507,-1.5429354839554063E-4,-9.6115108E-13,0.0,83.19582569226623,0.749152485281229,61.01255510002375,NLOS,
23,463723.0050363839,47.0,2,-1536040.4005172104,36,31,31,0.09999999999854481,17881.028562538326,-8.684566961512702E-5,6.3715938E-13,0.0,317.67072720080614,0.6480067446827888,114.09928516298532,NLOS,
31,463723.0050363839,37.0,2,-1412735.319493834,37,33,37,0.16999999999825377,18495.105171646923,3.23914738495786E-4,-1.0063565E-12,0.0,295.3372814580798,0.7621678784489632,-48.10934156179428,NLOS,
32,463724.00509711215,54.0,2,-1597125.1004958972,47,46,47,0.11899999999877764,18392.358341626823,-2.3029544877298656E-4,1.083511E-11,0.0,192.6359360292554,-0.19546003639698029,-6.1631697081029415,NLOS,
3,463724.00509711215,54.0,2,-1470067.447684925,38,37,38,0.0819999999985157,17944.9924069494,1.936299166864422E-4,2.1891655E-11,0.0,254.90302946791053,-0.27513836696743965,25.81133894994855,LOS,
4,463724.00509711215,52.0,2,-1530095.6213568673,49,48,49,0.15999999999985448,18681.102618385106,-6.772283187140963E-6,9.033424E-13,0.0,481.3266916386783,-0.15352025628089905,-25.08307781443,LOS,
8,463724.00509711215,50.0,2,-1523396.071240548,37,36,37,0.2000000000007276,18027.520839121193,1.7165510634777384E-5,4.8124811E-12,0.0,173.03065367043018,-0.1830851547420025,451.7368548363447,NLOS,
9,463724.00509711215,16.0,2,-1552610.9534295239,29,28,29,-2.344999999997526,17674.251025378704,-7.789780185490485E-5,-1.0838515E-11,0.0,519.6540080904961,0.38793326914310455,1167.354926906526,NLOS,
74,463724.00509711215,40.0,0,-1517102.0822053254,41,40,41,0.21600000000034925,18654.460834354162,3.67196334991603E-5,1.8189894E-12,0.0,454.6608394086361,0.0658205971121788,19.926377158612013,NLOS,
11,463724.00509711215,50.0,2,-1694752.340788681,50,49,50,0.15999999999985448,18675.202018894255,-5.56010878388683E-4,-2.0504891E-12,0.0,475.4493634812534,-0.15501859411597252,-25.952129937708378,NLOS,
17,463724.00509711215,14.0,2,-1574407.688221451,40,39,40,0.17199999999866122,18116.477969937027,-1.5429354935669174E-4,-9.6115108E-13,0.0,83.35128930211067,-0.15546360984444618,61.22079452499747,NLOS,
23,463724.00509711215,47.0,2,-1554241.2152387798,36,35,36,0.14600000000064028,17881.1646431759,-8.684566897796763E-5,6.3715938E-13,0.0,317.89891945943236,-0.2281922586262226,115.1136574819684,NLOS,
31,463724.00509711215,37.0,2,-1430935.1135997847,34,33,37,0.2069999999985157,18495.3039515689,3.2391473748942957E-4,-1.0063565E-12,0.0,295.2327383160591,-0.10454314202070236,-48.116077572107315,NLOS,
32,463725.0051578404,54.0,2,-1615325.3477832526,47,47,47,0.13300000000162981,18392.490892466158,-2.3029543793787687E-4,1.083511E-11,0.0,192.48579005151987,-0.1501459777355194,-6.01296678930521,NLOS,
3,463725.0051578404,54.0,2,-1488267.4503931664,37,32,38,0.1640000000006694,17945.156894154847,1.936299385780984E-4,2.1891655E-11,0.0,255.1210257411003,-0.2179962731897831,25.720277424901724,LOS,
4,463725.0051578404,52.0,2,-1548295.7833466642,49,48,49,0.18500000000130967,18681.28750519082,-6.7722822837985485E-6,9.033424E-13,0.0,481.2052822075784,-0.12140943109989166,-25.021149925887585,LOS,
8,463725.0051578404,50.0,2,-1541595.333367344,37,36,37,0.20499999999810825,18027.726636681706,1.7165515447258622E-5,4.8124811E-12,0.0,173.14564652368426,-0.11499285325407982,450.9000916555524,NLOS,
9,463725.0051578404,16.0,2,-1570831.9216190279,29,28,29,0.16999999999825377,17674.421342670918,-7.78978126934197E-5,-1.0838515E-11,0.0,504.94145181402564,14.712556276470423,1188.219534382224,NLOS,
74,463725.0051578404,40.0,0,-1535300.6727661788,41,40,41,0.41999999999825377,18653.059781059623,3.6719635318149745E-5,1.8189894E-12,0.0,452.9599936567247,-1.7008457519114017,18.417150609195232,NLOS,
11,463725.0051578404,50.0,2,-1712952.5243857987,50,49,50,0.18400000000110595,18675.385760892183,-5.560108804391721E-4,-2.0504891E-12,0.0,475.32123458757997,-0.12812889367341995,-25.8694802634418,NLOS,
17,463725.0051578404,14.0,2,-1592607.7718264572,40,39,40,0.21500000000014552,18116.69267405942,-1.5429355031784284E-4,-9.6115108E-13,0.0,83.47261299937963,-0.12132369726896286,61.2037786655128,NLOS,
23,463725.0051578404,47.0,2,-1572442.0727337487,36,36,36,0.15599999999903957,17881.321478452533,-8.684566834080823E-5,6.3715938E-13,0.0,318.0944645367563,-0.19554507732391357,115.87101074308157,NLOS,
31,463725.0051578404,37.0,2,-1449135.0294478424,34,33,37,0.18900000000212458,18495.492533758283,3.239147364830731E-4,-1.0063565E-12,0.0,295.1698418073356,-0.06289650872349739,-48.300863936543465,NLOS,
32,463726.00521850755,54.0,2,-1633525.6641549133,48,47,47,0.10900000000037835,18392.609052758664,-2.3029542710276783E-4,1.083511E-11,0.0,192.28947792202234,-0.19631212949752808,-6.093472026288509,NLOS,
3,463726.00521850755,54.0,2,-1506467.5078644715,33,32,38,0.08799999999973807,17945.25506742671,1.9362996046975325E-4,2.1891655E-11,0.0,255.3360241688788,-0.21499842777848244,25.384186502546072,LOS,
4,463726.00521850755,52.0,2,-1566496.0131263994,49,48,49,0.1529999999984284,18681.44912244007,-6.77228138045619E-6,9.033424E-13,0.0,481.05688677728176,-0.14839543029665947,-25.191224556416273,LOS,
8,463726.00521850755,50.0,2,-1559794.6977052242,37,36,37,0.17399999999906868,18027.90970237553,1.716552025973956E-5,4.8124811E-12,0.0,173.23561481013894,-0.08996828645467758,449.86574710160494,NLOS,
9,463726.00521850755,16.0,0,-1589045.4793334752,28,24,29,0.04200000000128057,17674.473673403263,-7.789782353193387E-5,-1.0838515E-11,0.0,512.6099292263389,-7.668477412313223,1201.373874347657,NLOS,
74,463726.00521850755,40.0,0,-1553499.5376911052,41,40,41,-0.1069999999999709,18653.457321535796,3.671963713713907E-5,1.8189894E-12,0.0,453.0577416755259,0.09774801880121231,16.882495675235987,NLOS,
11,463726.00521850755,50.0,2,-1731152.7772829197,50,49,50,0.15399999999863212,18675.548903476447,-5.560108824896612E-4,-2.0504891E-12,0.0,475.17157715931535,-0.14965742826461792,-26.017323043197393,NLOS,
17,463726.00521850755,14.0,2,-1610807.9070249684,40,39,40,0.17500000000291038,18116.87812177092,-1.5429355127899387E-4,-9.6115108E-13,0.0,83.61687517911196,-0.1442621797323227,60.93856384977698,NLOS,
23,463726.00521850755,47.0,2,-1590642.9741233476,37,36,36,0.147000000000844,17881.477594599128,-8.684566770364888E-5,6.3715938E-13,0.0,318.2888703234494,-0.19440578669309616,116.37246618047357,NLOS,
31,463726.00521850755,37.0,2,-1467335.0641686283,35,34,34,0.18400000000110595,18495.68602005765,3.239147354767167E-4,-1.0063565E-12,0.0,295.10404489189386,-0.06579691544175148,-48.66657002642751,NLOS,
32,463727.0052792358,54.0,2,-1651725.6198658645,47,47,48,-0.30600000000049477,18392.293960336596,-2.302954162676581E-4,1.083511E-11,0.0,192.2630286179483,-0.026449304074048996,-6.234845511615276,NLOS,
3,463727.0052792358,54.0,2,-1524667.3237044811,34,33,37,-0.31599999999889405,17944.92897590995,1.936299823614094E-4,2.1891655E-11,0.0,255.24785654246807,0.08816762641072273,25.106256742030382,LOS,
4,463727.0052792358,52.0,2,-1584695.8895194046,49,48,49,-0.2559999999975844,18681.184216540307,-6.772280477113777E-6,9.033424E-13,0.0,481.08694196119905,0.030055183917284012,-25.414893455803394,LOS,
8,463727.0052792358,50.0,2,-1577993.822938703,36,36,37,-0.23299999999653664,18027.66707636416,1.7165525072220792E-5,4.8124811E-12,0.0,173.06732650473714,0.16828830540180206,448.8920906037092,NLOS,
9,463727.0052792358,16.0,0,-1607262.622523997,25,24,29,-0.16900000000168802,17674.295229446143,-7.78978343704487E-5,-1.0838515E-11,0.0,508.68293165042996,3.9269975759088993,1218.4134828411043,NLOS,
74,463727.0052792358,40.0,0,-1571699.3294224776,41,40,41,-0.14799999999740976,18654.507334306836,3.6719638956128504E-5,1.8189894E-12,0.0,454.40754690393806,1.3498052284121513,16.574439644813538,NLOS,
11,463727.0052792358,50.0,2,-1749352.6764539033,50,49,50,-0.26199999999880674,18675.27809234336,-5.560108845401504E-4,-2.0504891E-12,0.0,475.1985144279897,0.026937268674373627,-26.21909950301051,NLOS,
17,463727.0052792358,14.0,2,-1629007.688903097,40,39,40,-0.24400000000241562,18116.623710993677,-1.5429355224014498E-4,-9.6115108E-13,0.0,83.56647629663348,0.05039888247847557,60.61982110887766,NLOS,
23,463727.0052792358,47.0,2,-1608843.5356144123,37,36,37,-0.29499999999825377,17881.172204043716,-8.68456670664895E-5,6.3715938E-13,0.0,318.2675243318081,0.021345991641283035,116.8338155373931,NLOS,
31,463727.0052792358,37.0,2,-1485534.8444385603,35,34,35,-0.20200000000113505,18495.47591651231,3.239147344703603E-4,-1.0063565E-12,0.0,295.2645320557058,0.16048716381192207,-48.98693451657891,NLOS,
32,463728.005339964,54.0,2,-1669925.5988340005,47,47,48,0.07999999999810825,18392.373737215996,-2.302954054325484E-4,1.083511E-11,0.0,192.32069265842438,0.057664040476083755,-6.35296181589365,NLOS,
3,463728.005339964,54.0,2,-1542867.300405465,34,34,34,0.08399999999892316,17945.01264560595,1.9363000425306562E-4,2.1891655E-11,0.0,255.05696723237634,0.19088931009173393,24.989187959581614,LOS,
4,463728.005339964,52.0,2,-1602895.8102238886,49,48,49,0.13099999999758438,18681.315105441958,-6.772279573771362E-6,9.033424E-13,0.0,481.2148577198386,0.12791575863957405,-25.59425088018179,LOS,
8,463728.005339964,50.0,2,-1596193.0726461075,36,35,37,0.16799999999784632,18027.835060313344,1.716552988470203E-5,4.8124811E-12,0.0,172.83523387089372,0.23209263384342194,448.0429080314934,NLOS,
9,463728.005339964,16.0,0,-1625491.1012385525,25,24,28,-0.03900000000066939,17674.255569837987,-7.789784520896354E-5,-1.0838515E-11,0.0,497.30564403906465,11.377287611365318,1246.7886153683066,NLOS,
74,463728.005339964,40.0,0,-1589899.3243740946,41,40,41,0.4039999999986321,18654.833708096296,3.671964077511795E-5,1.8189894E-12,0.0,454.7339206933975,0.32637378945946693,16.46960385888815,NLOS,
11,463728.005339964,50.0,2,-1767552.629494682,50,49,50,0.12899999999717693,18675.407393731177,-5.560108865906397E-4,-2.0504891E-12,0.0,475.3332046754658,0.13469024747610092,-26.367006167769432,NLOS,
17,463728.005339964,14.0,2,-1647207.521496866,40,39,40,0.15899999999965075,18116.781889203936,-1.5429355320129606E-4,-9.6115108E-13,0.0,83.41182868182659,0.1546476148068905,60.35179401189089,NLOS,
23,463728.005339964,47.0,2,-1627044.1539983116,37,37,37,0.11499999999796273,17881.28759356588,-8.68456664293301E-5,6.3715938E-13,0.0,318.1491614282131,0.1183629035949707,117.3520577289164,NLOS,
31,463728.005339964,37.0,2,-1503734.6708914675,36,35,35,0.16799999999784632,18495.642974521965,3.239147334640038E-4,-1.0063565E-12,0.0,295.4258295930922,0.1612975373864174,-49.26111602783203,NLOS,
32,463729.00540063117,54.0,2,-1688125.599567417,47,47,47,0.056000000000494765,18392.43937382847,-2.3029539459743935E-4,1.083511E-11,0.01077930000000027,192.67664479091763,0.3559521324932575,-6.149520378559828,NLOS,
3,463729.00540063117,54.0,2,-1561067.3637602404,35,34,34,0.04899999999906868,17945.069886881858,1.9363002614472045E-4,2.1891655E-11,-0.003262499999999946,254.64047028496861,0.4164969474077225,25.258565422147512,NLOS,
4,463729.00540063117,52.0,2,-1621095.7528275363,49,48,49,0.10100000000238651,18681.425765741616,-6.772278670429003E-6,9.033424E-13,0.021928700000000134,481.62010745331645,0.4052497334778309,-25.451916679739952,LOS,
8,463729.00540063117,50.0,2,-1614392.3841719367,36,35,36,0.11700000000200816,18027.961591169238,1.7165534697182973E-5,4.8124811E-12,-0.0034743000000005964,172.36598550528288,0.46924836561083794,447.55533634126186,NLOS,
9,463729.00540063117,16.0,0,-1643719.5851104222,25,24,25,0.037000000000261934,17674.302526295185,-7.789785604747771E-5,-1.0838515E-11,-0.024343999999999255,496.95889508351684,0.3467489555478096,1275.4686976708472,NLOS,
74,463729.00540063117,40.0,0,-1608097.6549664587,41,40,41,-0.12700000000040745,18653.292448658496,3.671964259410728E-5,1.8189894E-12,0.02601380000000031,453.4924537166953,-1.2414669767022133,15.000201281160116,NLOS,
11,463729.00540063117,50.0,2,-1785752.6117853746,50,49,50,0.10200000000259024,18675.51815586537,-5.560108886411287E-4,-2.0504891E-12,0.021697500000000147,475.74301597476006,0.4098112992942333,-26.185870461165905,NLOS,
17,463729.00540063117,14.0,2,-1665407.3534843177,39,39,40,0.11300000000119326,18116.904917374253,-1.542935541624471E-4,-9.6115108E-13,0.009289000000000769,83.00870525836945,0.4031234234571457,60.38295305520296,NLOS,
23,463729.00540063117,47.0,2,-1645244.8316646032,37,37,37,0.08000000000174623,17881.37770401314,-8.684566579217074E-5,6.3715938E-13,-0.007814800000000233,317.72859789058566,0.4205635376274586,118.22937477380037,NLOS,
31,463729.00540063117,36.0,2,-1521934.5356490724,36,35,36,0.11200000000098953,18495.76514403522,3.2391473245764745E-4,-1.0063565E-12,0.017723099999999548,295.8790096864104,0.45318009331822395,-49.197200383991,NLOS,
32,463730.0054613594,54.0,2,-1706325.3580042124,47,46,47,-0.1790000000000873,18392.250262483954,-2.3029538376232963E-4,1.083511E-11,0.0,192.4687653928995,-0.20787939801812172,-6.188375562429428,NLOS,
3,463730.0054613594,54.0,2,-1579267.2165405229,36,35,35,-0.1820000000006985,17944.880047570914,1.9363004803637666E-4,2.1891655E-11,0.0,254.82101847231388,-0.18054818734526634,25.317368395626545,NLOS,
4,463730.0054613594,52.0,2,-1639295.4742343426,49,48,49,-0.125,18681.2911423482,-6.772277767086589E-6,9.033424E-13,0.0,481.48251089826226,-0.13759655505418777,-25.53077932447195,LOS,
8,463730.0054613594,50.0,2,-1632591.5179508068,36,35,36,-0.10500000000320142,18027.84817225486,1.7165539509664214E-5,4.8124811E-12,0.0,172.43610777705908,-0.07012227177619934,446.8900176919997,NLOS,
9,463730.0054613594,16.0,0,-1661947.8995108493,25,24,25,-0.11799999999857391,17674.174792684615,-7.789786688599256E-5,-1.0838515E-11,0.0,497.08662824332714,-0.12773315981030464,1303.9793085306883,NLOS,
74,463730.0054613594,40.0,0,-1626295.9130626135,40,40,41,-0.20099999999729334,18653.34308200702,3.6719644413096715E-5,1.8189894E-12,0.0,453.5430870614946,0.05063334479928017,13.458302490413189,NLOS,
11,463730.0054613594,50.0,2,-1803952.3776514642,50,50,50,-0.13300000000162981,18675.37603218481,-5.56010890691618E-4,-2.0504891E-12,0.0,475.60739605873823,-0.13561991602182388,-26.221159357577562,NLOS,
17,463730.0054613594,14.0,2,-1683606.9824943766,39,38,40,-0.09000000000014552,18116.805495668203,-1.5429355512359822E-4,-9.6115108E-13,0.0,83.10775531828403,-0.09905005991458893,60.21113470196724,NLOS,
